Nombre,ID,BDI,Sector,Clase,Subclase,Subclase2,Subclase3,Subclase4,Subclase5
Usuarios de teléfono celular como proporción de la población de 6 años y más de edad,6207129517,BISE,Demografía y Sociedad,Tecnologías de la información y comunicaciones,Usuarios de teléfono celular como proporción de la población de 6 años y más de edad,,,,
Usuarios de televisión abierta como proporción de la población de 6 años y más de edad,6207131410,BISE,Demografía y Sociedad,Tecnologías de la información y comunicaciones,Usuarios de televisión abierta como proporción de la población de 6 años y más de edad,,,,
Usuarios de radio como proporción de la población de 6 años y más de edad,6207131411,BISE,Demografía y Sociedad,Tecnologías de la información y comunicaciones,Usuarios de radio como proporción de la población de 6 años y más de edad,,,,
Hogares con servicio de streaming como proporción del total de hogares,8999998853,BISE,Demografía y Sociedad,Tecnologías de la información y comunicaciones,Hogares con servicio de streaming como proporción del total de hogares,,,,
Hogares con dispositivos inteligentes (IoT) conectados a internet o a una red local como proporción del total de hogares,8999998854,BISE,Demografía y Sociedad,Tecnologías de la información y comunicaciones,Hogares con dispositivos inteligentes (IoT) conectados a internet o a una red local como proporción del total de hogares,,,,
Usuarios de dispositivos inteligentes (IoT) conectados a internet o a una red local como proporción de la población de 6 años y más de edad,8999998855,BISE,Demografía y Sociedad,Tecnologías de la información y comunicaciones,Usuarios de dispositivos inteligentes (IoT) conectados a internet o a una red local como proporción de la población de 6 años y más de edad,,,,
Población interesada en desarrollos científicos y tecnológicos,6206824187,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Población interesada en desarrollos científicos y tecnológicos,,,,
Población que visita museos de ciencia y tecnología,6206882034,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Población que visita museos de ciencia y tecnología,,,,
Percepción sobre las profesiones más respetables en México: Médico,6206882035,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Percepción sobre las profesiones más respetables en México: Médico,,,,
Percepción sobre las profesiones más respetables en México: Bombero,6206882036,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Percepción sobre las profesiones más respetables en México: Bombero,,,,
Percepción sobre las profesiones más respetables en México: Inventor,6206882037,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Percepción sobre las profesiones más respetables en México: Inventor,,,,
Percepción sobre las profesiones más respetables en México: Enfermera,6206882038,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Percepción sobre las profesiones más respetables en México: Enfermera,,,,
Percepción sobre las profesiones más respetables en México: Investigador científico,6206882039,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Percepción sobre las profesiones más respetables en México: Investigador científico,,,,
Medios de comunicación por los que la población se informa en temas de ciencia y tecnología: Radio,6206882040,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Medios de comunicación por los que la población se informa en temas de ciencia y tecnología: Radio,,,,
Medios de comunicación por los que la población se informa en temas de ciencia y tecnología: Revista,6206882041,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Medios de comunicación por los que la población se informa en temas de ciencia y tecnología: Revista,,,,
Medios de comunicación por los que la población se informa en temas de ciencia y tecnología: Periódico,6206882042,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Medios de comunicación por los que la población se informa en temas de ciencia y tecnología: Periódico,,,,
Medios de comunicación por los que la población se informa en temas de ciencia y tecnología: Televisión,6206882043,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Medios de comunicación por los que la población se informa en temas de ciencia y tecnología: Televisión,,,,
Población interesada en temas relevantes sobre desarrollos científicos y tecnológicos: Ingenierías,6206882044,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Población interesada en temas relevantes sobre desarrollos científicos y tecnológicos: Ingenierías,,,,
Población interesada en temas relevantes sobre desarrollos científicos y tecnológicos: Biología o Química,6206882046,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Población interesada en temas relevantes sobre desarrollos científicos y tecnológicos: Biología o Química,,,,
Población interesada en temas relevantes sobre desarrollos científicos y tecnológicos: Ciencias sociales,6206882047,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Población interesada en temas relevantes sobre desarrollos científicos y tecnológicos: Ciencias sociales,,,,
Población interesada en temas relevantes sobre desarrollos científicos y tecnológicos:  Medicina o Ciencias de la Salud,6206882048,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Población interesada en temas relevantes sobre desarrollos científicos y tecnológicos:  Medicina o Ciencias de la Salud,,,,
Población interesada en temas relevantes sobre desarrollos científicos y tecnológicos: Humanidades o Ciencias de la Conducta,6206882049,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Población interesada en temas relevantes sobre desarrollos científicos y tecnológicos: Humanidades o Ciencias de la Conducta,,,,
Población interesada en temas relevantes sobre desarrollos científicos y tecnológicos: Biotecnología o Ciencias Agropecuarias,6206882050,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Población interesada en temas relevantes sobre desarrollos científicos y tecnológicos: Biotecnología o Ciencias Agropecuarias,,,,
Población interesada en temas relevantes sobre desarrollos científicos y tecnológicos: Físico-Matemáticas o Ciencias de la Tierra,6206882051,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Población interesada en temas relevantes sobre desarrollos científicos y tecnológicos: Físico-Matemáticas o Ciencias de la Tierra,,,,
Población que visitó diferentes tipos de recintos: Cine,6206882053,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Población que visitó diferentes tipos de recintos: Cine,,,,
Población que visitó diferentes tipos de recintos: Teatro,6206882054,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Población que visitó diferentes tipos de recintos: Teatro,,,,
Población que visitó diferentes tipos de recintos: Planetario,6206882055,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Población que visitó diferentes tipos de recintos: Planetario,,,,
Población que visitó diferentes tipos de recintos: Biblioteca pública,6206882056,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Población que visitó diferentes tipos de recintos: Biblioteca pública,,,,
Población que visitó diferentes tipos de recintos: Parque de diversión,6206882057,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Población que visitó diferentes tipos de recintos: Parque de diversión,,,,
Población que visitó diferentes tipos de recintos: Zoológico o acuario,6206882058,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Población que visitó diferentes tipos de recintos: Zoológico o acuario,,,,
"Población que visitó diferentes tipos de recintos: Museo (de arte, de cera, natural)",6206882059,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,"Población que visitó diferentes tipos de recintos: Museo (de arte, de cera, natural)",,,,
Población que visitó diferentes tipos de recintos: Museo de ciencia y tecnología,6206882060,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Población que visitó diferentes tipos de recintos: Museo de ciencia y tecnología,,,,
Población que visitó diferentes tipos de recintos: Semana nacional de ciencia y tecnología,6206882062,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Población que visitó diferentes tipos de recintos: Semana nacional de ciencia y tecnología,,,,
Población que visitó diferentes tipos de recintos: Exposiciones tecnológicas o industriales,6206882064,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Población que visitó diferentes tipos de recintos: Exposiciones tecnológicas o industriales,,,,
Sobre la respetabilidad de profesiones en México: Juez,6206882071,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Sobre la respetabilidad de profesiones en México: Juez,,,,
Sobre la respetabilidad de profesiones en México: Médico,6206882072,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Sobre la respetabilidad de profesiones en México: Médico,,,,
Sobre la respetabilidad de profesiones en México: Abogado,6206882073,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Sobre la respetabilidad de profesiones en México: Abogado,,,,
Sobre la respetabilidad de profesiones en México: Artista,6206882074,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Sobre la respetabilidad de profesiones en México: Artista,,,,
Sobre la respetabilidad de profesiones en México: Bombero,6206882075,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Sobre la respetabilidad de profesiones en México: Bombero,,,,
Sobre la respetabilidad de profesiones en México: Banquero,6206882076,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Sobre la respetabilidad de profesiones en México: Banquero,,,,
Sobre la respetabilidad de profesiones en México: Inventor,6206882077,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Sobre la respetabilidad de profesiones en México: Inventor,,,,
Sobre la respetabilidad de profesiones en México: Profesor,6206882078,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Sobre la respetabilidad de profesiones en México: Profesor,,,,
Sobre la respetabilidad de profesiones en México: Enfermera,6206882079,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Sobre la respetabilidad de profesiones en México: Enfermera,,,,
Sobre la respetabilidad de profesiones en México: Ingeniero,6206882080,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Sobre la respetabilidad de profesiones en México: Ingeniero,,,,
Sobre la respetabilidad de profesiones en México: Arquitecto,6206882081,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Sobre la respetabilidad de profesiones en México: Arquitecto,,,,
Sobre la respetabilidad de profesiones en México: Deportista,6206882082,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Sobre la respetabilidad de profesiones en México: Deportista,,,,
Sobre la respetabilidad de profesiones en México: Periodista,6206882083,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Sobre la respetabilidad de profesiones en México: Periodista,,,,
Sobre la respetabilidad de profesiones en México: Investigador,6206882084,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Sobre la respetabilidad de profesiones en México: Investigador,,,,
Sobre la respetabilidad de profesiones en México: Hombre de negocios,6206882085,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Sobre la respetabilidad de profesiones en México: Hombre de negocios,,,,
Sobre la respetabilidad de profesiones en México: Oficial de policía,6206882086,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Sobre la respetabilidad de profesiones en México: Oficial de policía,,,,
Sobre la respetabilidad de profesiones en México: Sacerdote o ministro de culto,6206882087,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Sobre la respetabilidad de profesiones en México: Sacerdote o ministro de culto,,,,
Sobre la investigación científica. El gobierno debería invertir más en investigación científica: No sabe,6206882088,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Sobre la investigación científica. El gobierno debería invertir más en investigación científica: No sabe,,,,
Sobre la investigación científica. El gobierno debería invertir más en investigación científica: De acuerdo,6206882089,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Sobre la investigación científica. El gobierno debería invertir más en investigación científica: De acuerdo,,,,
Sobre la investigación científica. El gobierno debería invertir más en investigación científica: En desacuerdo,6206882090,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Sobre la investigación científica. El gobierno debería invertir más en investigación científica: En desacuerdo,,,,
Sobre la investigación científica. Debería haber más mujeres dedicadas a la investigación científica en nuestro país: No sabe,6206882091,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Sobre la investigación científica. Debería haber más mujeres dedicadas a la investigación científica en nuestro país: No sabe,,,,
Sobre la investigación científica. Debería haber más mujeres dedicadas a la investigación científica en nuestro país: De acuerdo,6206882092,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Sobre la investigación científica. Debería haber más mujeres dedicadas a la investigación científica en nuestro país: De acuerdo,,,,
Sobre la investigación científica. Debería haber más mujeres dedicadas a la investigación científica en nuestro país: En desacuerdo,6206882093,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Sobre la investigación científica. Debería haber más mujeres dedicadas a la investigación científica en nuestro país: En desacuerdo,,,,
Sobre la investigación científica. La investigación científica y tecnológica juega un papel fundamental en el desarrollo tecnológico: No sabe,6206882094,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Sobre la investigación científica. La investigación científica y tecnológica juega un papel fundamental en el desarrollo tecnológico: No sabe,,,,
Sobre la investigación científica. La investigación científica y tecnológica juega un papel fundamental en el desarrollo tecnológico: De acuerdo,6206882095,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Sobre la investigación científica. La investigación científica y tecnológica juega un papel fundamental en el desarrollo tecnológico: De acuerdo,,,,
Sobre la investigación científica. La investigación científica y tecnológica juega un papel fundamental en el desarrollo tecnológico: En desacuerdo,6206882096,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,Sobre la investigación científica. La investigación científica y tecnológica juega un papel fundamental en el desarrollo tecnológico: En desacuerdo,,,,
"Población de 18 años y más por sexo y grupos de edad, según interés en desarrollos científicos y tecnológicos. Ingenierías",6207077551,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,"Población de 18 años y más por sexo y grupos de edad, según interés en desarrollos científicos y tecnológicos. Ingenierías",,,,
"Población de 18 años y más por sexo y grupos de edad, según interés en desarrollos científicos y tecnológicos. Biología o química",6207077552,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,"Población de 18 años y más por sexo y grupos de edad, según interés en desarrollos científicos y tecnológicos. Biología o química",,,,
"Población de 18 años y más por sexo y grupos de edad, según interés en desarrollos científicos y tecnológicos. Ciencias sociales",6207077553,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,"Población de 18 años y más por sexo y grupos de edad, según interés en desarrollos científicos y tecnológicos. Ciencias sociales",,,,
"Población de 18 años o más según el nivel de información en inventos, descubrimientos científicos y desarrollo tecnológico. Nula",6207077554,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,"Población de 18 años o más según el nivel de información en inventos, descubrimientos científicos y desarrollo tecnológico. Nula",,,,
"Población de 18 años o más según el nivel de información en inventos, descubrimientos científicos y desarrollo tecnológico. Buena",6207077555,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,"Población de 18 años o más según el nivel de información en inventos, descubrimientos científicos y desarrollo tecnológico. Buena",,,,
"Población de 18 años o más según el nivel de información en inventos, descubrimientos científicos y desarrollo tecnológico. Moderada",6207077556,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,"Población de 18 años o más según el nivel de información en inventos, descubrimientos científicos y desarrollo tecnológico. Moderada",,,,
"Población de 18 años o más según el nivel de información en inventos, descubrimientos científicos y desarrollo tecnológico. Muy buena",6207077557,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,"Población de 18 años o más según el nivel de información en inventos, descubrimientos científicos y desarrollo tecnológico. Muy buena",,,,
"Población de 18 años y más por sexo y grupos de edad, según interés en desarrollos científicos y tecnológicos. Medicina o ciencias de la salud",6207077558,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,"Población de 18 años y más por sexo y grupos de edad, según interés en desarrollos científicos y tecnológicos. Medicina o ciencias de la salud",,,,
"Población de 18 años y más por sexo y grupos de edad, según interés en desarrollos científicos y tecnológicos. Humanidades o ciencias de la conducta",6207077559,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,"Población de 18 años y más por sexo y grupos de edad, según interés en desarrollos científicos y tecnológicos. Humanidades o ciencias de la conducta",,,,
"Población de 18 años y más por sexo y grupos de edad, según interés en desarrollos científicos y tecnológicos. Biotecnología o ciencias agropecuarias",6207077560,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,"Población de 18 años y más por sexo y grupos de edad, según interés en desarrollos científicos y tecnológicos. Biotecnología o ciencias agropecuarias",,,,
"Población de 18 años y más por sexo y grupos de edad, según interés en desarrollos científicos y tecnológicos. Físico-matemáticas o ciencias de la tierra",6207077561,BISE,Demografía y Sociedad,Percepción sobre ciencia y tecnología,"Población de 18 años y más por sexo y grupos de edad, según interés en desarrollos científicos y tecnológicos. Físico-matemáticas o ciencias de la tierra",,,,
Hogares con televisor como proporción del total de hogares,6206972689,BISE,Demografía y Sociedad,TIC´S En hogares,Hogares con televisor como proporción del total de hogares,,,,
Hogares con computadora como proporción del total de hogares,6206972690,BISE,Demografía y Sociedad,TIC´S En hogares,Hogares con computadora como proporción del total de hogares,,,,
Hogares con televisión de paga como proporción del total de hogares,6206972691,BISE,Demografía y Sociedad,TIC´S En hogares,Hogares con televisión de paga como proporción del total de hogares,,,,
Hogares con conexión a internet como proporción del total de hogares,6206972692,BISE,Demografía y Sociedad,TIC´S En hogares,Hogares con conexión a internet como proporción del total de hogares,,,,
Usuarios de internet como proporción de la población de 6 años y más de edad,6206972693,BISE,Demografía y Sociedad,TIC´S En hogares,Usuarios de internet como proporción de la población de 6 años y más de edad,,,,
Usuarios de computadora como proporción de la población de 6 años y más de edad,6206972694,BISE,Demografía y Sociedad,TIC´S En hogares,Usuarios de computadora como proporción de la población de 6 años y más de edad,,,,
Usuarios de internet que acceden desde fuera del hogar como proporción del total de usuarios de internet,6206972695,BISE,Demografía y Sociedad,TIC´S En hogares,Usuarios de internet que acceden desde fuera del hogar como proporción del total de usuarios de internet,,,,
Usuarios de internet que han realizado transacciones vía internet como proporción del total de usuarios de internet,6206972696,BISE,Demografía y Sociedad,TIC´S En hogares,Usuarios de internet que han realizado transacciones vía internet como proporción del total de usuarios de internet,,,,
Usuarios de computadora que la usan como herramienta de apoyo escolar como proporción del total de usuarios de computadora,6206972697,BISE,Demografía y Sociedad,TIC´S En hogares,Usuarios de computadora que la usan como herramienta de apoyo escolar como proporción del total de usuarios de computadora,,,,
Usuarios de teléfono celular como proporción de la población de 6 años y más de edad,6207129517,BISE,Demografía y Sociedad,TIC´S En hogares,Usuarios de teléfono celular como proporción de la población de 6 años y más de edad,,,,
Usuarios de televisión abierta como proporción de la población de 6 años y más de edad,6207131410,BISE,Demografía y Sociedad,TIC´S En hogares,Usuarios de televisión abierta como proporción de la población de 6 años y más de edad,,,,
Usuarios de radio como proporción de la población de 6 años y más de edad,6207131411,BISE,Demografía y Sociedad,TIC´S En hogares,Usuarios de radio como proporción de la población de 6 años y más de edad,,,,
Hogares con servicio de streaming como proporción del total de hogares,8999998853,BISE,Demografía y Sociedad,TIC´S En hogares,Hogares con servicio de streaming como proporción del total de hogares,,,,
Hogares con dispositivos inteligentes (IoT) conectados a internet o a una red local como proporción del total de hogares,8999998854,BISE,Demografía y Sociedad,TIC´S En hogares,Hogares con dispositivos inteligentes (IoT) conectados a internet o a una red local como proporción del total de hogares,,,,
Usuarios de dispositivos inteligentes (IoT) conectados a internet o a una red local como proporción de la población de 6 años y más de edad,8999998855,BISE,Demografía y Sociedad,TIC´S En hogares,Usuarios de dispositivos inteligentes (IoT) conectados a internet o a una red local como proporción de la población de 6 años y más de edad,,,,
